idTransaction,dateTransaction,montantTransaction,etat,idBeneficiaire,idFournisseur
"529","2026-01-13 11:33:12","7","1","1611","2263"
"530","2026-01-13 11:33:12","10","1","2055","35"
"531","2026-01-13 11:33:12","5","0","1030","1979"
"532","2026-01-13 11:33:12","2","1","6","2443"
"533","2026-01-13 11:33:12","10","1","1737","1019"
"534","2026-01-13 11:33:12","10","1","2091","1415"
"535","2026-01-13 11:33:12","6","1","3085","2797"
"536","2026-01-13 11:33:12","5","1","2131","1526"
"537","2026-01-13 11:33:12","8","0","963","11"
"538","2026-01-13 11:33:12","8","0","783","3216"
"539","2026-01-13 11:33:12","2","0","551","2369"
"540","2026-01-13 11:33:12","7","1","2076","2117"
"541","2026-01-13 11:33:12","4","1","730","703"
"542","2026-01-13 11:33:12","8","1","1937","2802"
"543","2026-01-13 11:33:12","3","1","1750","933"
"544","2026-01-13 11:33:12","10","1","3147","2898"
"545","2026-01-13 11:33:12","1","1","940","1715"
"546","2026-01-13 11:33:12","8","0","819","3249"
"547","2026-01-13 11:33:12","6","0","1286","2171"
"548","2026-01-13 11:33:12","10","0","1397","1550"
"549","2026-01-13 11:33:12","1","0","1692","2373"
"550","2026-01-13 11:33:12","3","0","438","1706"
"551","2026-01-13 11:33:12","2","1","3166","2940"
"552","2026-01-13 11:33:12","3","1","338","124"
"553","2026-01-13 11:33:12","2","1","2755","837"
"554","2026-01-13 11:33:12","9","1","941","158"
"555","2026-01-13 11:33:12","6","1","2868","2948"
"556","2026-01-13 11:33:12","2","1","751","1592"
"557","2026-01-13 11:33:12","4","0","1677","439"
"558","2026-01-13 11:33:12","9","1","976","1401"
"559","2026-01-13 11:33:12","8","1","2005","1482"
"560","2026-01-13 11:33:12","4","1","1847","1609"
"561","2026-01-13 11:33:12","2","1","968","1749"
"562","2026-01-13 11:33:13","2","1","2306","2963"
"563","2026-01-13 11:33:13","4","1","2638","1392"
"564","2026-01-13 11:33:13","9","1","1423","649"
"565","2026-01-13 11:33:13","5","1","1071","3219"
"566","2026-01-13 11:33:13","9","1","1787","1343"
"567","2026-01-13 11:33:13","2","1","2919","3080"
"568","2026-01-13 11:33:13","1","1","3208","832"
"569","2026-01-13 11:33:13","3","0","582","2399"
"570","2026-01-13 11:33:13","9","1","2846","2073"
"571","2026-01-13 11:33:13","4","1","2380","3188"
"572","2026-01-13 11:33:13","8","0","2439","2227"
"573","2026-01-13 11:33:13","1","1","548","2206"
"574","2026-01-13 11:33:13","3","0","87","2817"
"575","2026-01-13 11:33:13","6","1","1931","939"
"576","2026-01-13 11:33:13","7","1","1804","574"
"577","2026-01-13 11:33:13","6","1","2176","811"
"578","2026-01-13 11:33:13","8","1","99","1551"
"579","2026-01-13 11:33:13","8","1","848","2970"
"580","2026-01-13 11:33:13","10","0","2876","3168"
"581","2026-01-13 11:33:13","6","0","1136","2683"
"582","2026-01-13 11:33:13","10","1","3237","229"
"583","2026-01-13 11:33:13","10","1","1450","1130"
"584","2026-01-13 11:33:13","4","0","1688","2416"
"585","2026-01-13 11:33:13","10","1","1437","362"
"586","2026-01-13 11:33:13","5","1","2847","1700"
"587","2026-01-13 11:33:13","2","1","204","307"
"588","2026-01-13 11:33:13","7","1","2421","984"
"589","2026-01-13 11:33:13","3","1","384","2570"
"590","2026-01-13 11:33:13","7","1","2146","1718"
"591","2026-01-13 11:33:13","1","1","1583","1089"
"592","2026-01-13 11:33:13","2","1","2331","1000"
"593","2026-01-13 11:33:13","4","0","1184","1459"
"594","2026-01-13 11:33:13","2","1","501","2795"
"595","2026-01-13 11:33:13","6","1","2465","396"
"596","2026-01-13 11:33:13","8","1","1540","2528"
"597","2026-01-13 11:33:13","7","0","1881","1838"
"598","2026-01-13 11:33:13","6","1","436","2202"
"599","2026-01-13 11:33:13","3","0","420","3047"
"600","2026-01-13 11:33:13","9","1","1813","151"
"601","2026-01-13 11:33:13","3","1","1269","1355"
"602","2026-01-13 11:33:13","4","1","1640","2539"
"603","2026-01-13 11:33:13","1","1","2943","957"
"604","2026-01-13 11:33:13","10","1","3279","2380"
"605","2026-01-13 11:33:13","6","1","2992","2122"
"606","2026-01-13 11:33:13","2","1","724","1584"
"607","2026-01-13 11:33:13","1","1","2621","1193"
"608","2026-01-13 11:33:13","7","1","304","758"
"609","2026-01-13 11:33:13","5","1","1941","28"
"610","2026-01-13 11:33:13","1","1","1138","1243"
"611","2026-01-13 11:33:13","8","1","2992","787"
"612","2026-01-13 11:33:13","7","1","585","2317"
"613","2026-01-13 11:33:13","9","0","1525","1012"
"614","2026-01-13 11:33:13","5","0","2195","2780"
"615","2026-01-13 11:33:13","9","0","2597","1591"
"616","2026-01-13 11:33:13","8","0","3070","547"
"617","2026-01-13 11:33:13","7","1","2630","1898"
"618","2026-01-13 11:33:13","10","1","14","3183"
"619","2026-01-13 11:33:13","9","1","1526","1470"
"620","2026-01-13 11:33:13","9","1","2283","3053"
"621","2026-01-13 11:33:13","9","1","2692","1362"
"622","2026-01-13 11:33:13","5","1","1730","3224"
"623","2026-01-13 11:33:13","2","0","2054","2031"
"624","2026-01-13 11:33:13","3","1","780","2238"
"625","2026-01-13 11:33:13","7","1","1116","2982"
"626","2026-01-13 11:33:13","3","1","2935","1436"
"627","2026-01-13 11:33:13","3","0","2743","993"
"628","2026-01-13 11:33:13","3","0","3219","712"
"629","2026-01-13 11:33:13","8","1","1813","289"
"630","2026-01-13 11:33:13","8","1","1088","1313"
"631","2026-01-13 11:33:13","1","1","2904","173"
"632","2026-01-13 11:33:13","10","1","1350","2737"
"633","2026-01-13 11:33:13","5","0","903","1296"
"634","2026-01-13 11:33:13","1","1","190","2713"
"635","2026-01-13 11:33:13","8","1","1906","2326"
"636","2026-01-13 11:33:13","6","1","1809","1319"
"637","2026-01-13 11:33:13","9","1","2564","512"
"638","2026-01-13 11:33:13","10","1","2756","2030"
"639","2026-01-13 11:33:13","4","0","906","1270"
"640","2026-01-13 11:33:13","10","0","844","1175"
"641","2026-01-13 11:33:13","10","1","2603","101"
"642","2026-01-13 11:33:13","4","0","1134","2803"
"643","2026-01-13 11:33:13","2","1","1411","3105"
"644","2026-01-13 11:33:13","4","1","1895","1340"
"645","2026-01-13 11:33:13","4","0","2259","1445"
"646","2026-01-13 11:33:13","5","1","1425","138"
"647","2026-01-13 11:33:13","1","0","2341","91"
"648","2026-01-13 11:33:13","3","1","790","3300"
"649","2026-01-13 11:33:13","8","1","1355","1193"
"650","2026-01-13 11:33:13","4","1","543","1640"
"651","2026-01-13 11:33:13","10","1","3220","2345"
"652","2026-01-13 11:33:13","4","1","263","1438"
"653","2026-01-13 11:33:13","10","1","2566","3102"
"654","2026-01-13 11:33:13","8","1","1994","711"
"655","2026-01-13 11:33:13","6","1","2595","2456"
"656","2026-01-13 11:33:13","10","1","2038","1541"
"657","2026-01-13 11:33:13","8","1","1884","2761"
"658","2026-01-13 11:33:13","10","1","1221","2034"
"659","2026-01-13 11:33:13","3","1","2656","637"
"660","2026-01-13 11:33:13","8","1","1912","352"
"661","2026-01-13 11:33:13","5","0","596","2443"
"662","2026-01-13 11:33:13","4","1","2796","2863"
"663","2026-01-13 11:33:13","4","1","775","739"
"664","2026-01-13 11:33:13","2","1","2379","1335"
"665","2026-01-13 11:33:13","4","1","3175","1467"
"666","2026-01-13 11:33:13","6","1","3061","1419"
"667","2026-01-13 11:33:13","9","0","2722","1075"
"668","2026-01-13 11:33:13","8","0","2393","226"
"669","2026-01-13 11:33:13","9","1","153","233"
"670","2026-01-13 11:33:13","7","1","1981","1452"
"671","2026-01-13 11:33:13","1","1","492","2464"
"672","2026-01-13 11:33:13","6","1","1604","870"
"673","2026-01-13 11:33:13","9","1","121","2031"
"674","2026-01-13 11:33:13","8","1","1593","2719"
"675","2026-01-13 11:33:13","6","1","3192","1507"
"676","2026-01-13 11:33:13","5","1","2487","3284"
"677","2026-01-13 11:33:13","10","1","1191","1109"
"678","2026-01-13 11:33:13","3","1","93","857"
"679","2026-01-13 11:33:13","4","0","1930","615"
"680","2026-01-13 11:33:13","4","0","1013","1347"
"681","2026-01-13 11:33:13","6","0","1059","2011"
"682","2026-01-13 11:33:13","5","0","1154","697"
"683","2026-01-13 11:33:13","5","1","3","2642"
"684","2026-01-13 11:33:13","3","1","777","2990"
"685","2026-01-13 11:33:13","10","1","2758","1423"
"686","2026-01-13 11:33:13","6","1","3130","2525"
"687","2026-01-13 11:33:13","5","0","3289","651"
"688","2026-01-13 11:33:13","4","1","1359","1889"
"689","2026-01-13 11:33:13","8","1","3043","1733"
"690","2026-01-13 11:33:13","5","1","396","1250"
"691","2026-01-13 11:33:13","1","0","2592","1629"
"692","2026-01-13 11:33:13","1","1","344","846"
"693","2026-01-13 11:33:13","7","1","1062","1577"
"694","2026-01-13 11:33:13","8","1","3063","2352"
"695","2026-01-13 11:33:13","3","1","1261","2256"
"696","2026-01-13 11:33:13","3","1","1064","3191"
"697","2026-01-13 11:33:13","7","1","2854","1588"
"698","2026-01-13 11:33:13","9","1","2489","2739"
"699","2026-01-13 11:33:13","6","1","2573","781"
"700","2026-01-13 11:33:13","2","1","980","2517"
"701","2026-01-13 11:33:13","9","1","1051","3265"
"702","2026-01-13 11:33:13","7","0","836","2631"
"703","2026-01-13 11:33:13","2","1","1476","1325"
"704","2026-01-13 11:33:13","1","1","1826","1409"
"705","2026-01-13 11:33:13","3","1","3318","2445"
"706","2026-01-13 11:33:13","3","1","2","1249"
"707","2026-01-13 11:33:13","6","1","1863","299"
"708","2026-01-13 11:33:13","4","1","2074","1165"
"709","2026-01-13 11:33:13","9","1","429","1939"
"710","2026-01-13 11:33:13","3","1","2500","535"
"711","2026-01-13 11:33:13","3","1","2524","3119"
"712","2026-01-13 11:33:13","9","1","3089","3145"
"713","2026-01-13 11:33:13","7","1","1589","2697"
"714","2026-01-13 11:33:13","8","1","1317","104"
"715","2026-01-13 11:33:13","6","1","2975","598"
"716","2026-01-13 11:33:13","5","1","428","3233"
"717","2026-01-13 11:33:13","4","1","2271","535"
"718","2026-01-13 11:33:13","3","1","898","1400"
"719","2026-01-13 11:33:13","9","0","466","292"
"720","2026-01-13 11:33:13","2","1","271","3084"
"721","2026-01-13 11:33:13","5","1","1770","826"
"722","2026-01-13 11:33:13","10","1","1652","59"
"723","2026-01-13 11:33:13","4","0","3241","3316"
"724","2026-01-13 11:33:13","5","1","1139","2664"
"725","2026-01-13 11:33:13","5","1","1293","1856"
"726","2026-01-13 11:33:13","1","1","1044","865"
"727","2026-01-13 11:33:13","3","1","3261","2869"
"728","2026-01-13 11:33:13","7","1","661","695"
"729","2026-01-13 11:33:13","5","1","2422","2635"
"730","2026-01-13 11:33:13","4","1","444","653"
"731","2026-01-13 11:33:13","2","0","2685","338"
"732","2026-01-13 11:33:13","4","1","1586","3099"
"733","2026-01-13 11:33:13","1","1","3091","2272"
"734","2026-01-13 11:33:13","8","1","1797","1488"
"735","2026-01-13 11:33:13","9","1","2702","2873"
"736","2026-01-13 11:33:13","4","1","1278","1688"
"737","2026-01-13 11:33:13","1","1","2695","2900"
"738","2026-01-13 11:33:13","6","1","917","1158"
"739","2026-01-13 11:33:13","8","1","2797","2172"
"740","2026-01-13 11:33:13","3","1","1746","1236"
"741","2026-01-13 11:33:13","8","1","2156","1128"
"742","2026-01-13 11:33:13","7","1","1492","58"
"743","2026-01-13 11:33:13","7","1","378","1864"
"744","2026-01-13 11:33:13","8","1","2119","1254"
"745","2026-01-13 11:33:13","9","1","2626","2378"
"746","2026-01-13 11:33:13","6","1","2536","607"
"747","2026-01-13 11:33:13","9","1","282","2140"
"748","2026-01-13 11:33:13","8","1","1297","1308"
"749","2026-01-13 11:33:14","4","0","1957","1846"
"750","2026-01-13 11:33:14","9","0","2825","386"
"751","2026-01-13 11:33:14","8","0","246","2858"
"752","2026-01-13 11:33:14","8","1","1994","2375"
"753","2026-01-13 11:33:14","9","1","670","3009"
"754","2026-01-13 11:33:14","7","0","1625","3019"
"755","2026-01-13 11:33:14","10","0","2936","1849"
"756","2026-01-13 11:33:14","9","1","1908","2940"
"757","2026-01-13 11:33:14","8","1","24","1947"
"758","2026-01-13 11:33:14","5","1","52","2835"
"759","2026-01-13 11:33:14","10","1","2580","1449"
"760","2026-01-13 11:33:14","2","0","664","483"
"761","2026-01-13 11:33:14","10","1","2035","1526"
"762","2026-01-13 11:33:14","8","1","712","1051"
"763","2026-01-13 11:33:14","10","1","2769","3243"
"764","2026-01-13 11:33:14","3","1","1980","479"
"765","2026-01-13 11:33:14","10","1","1451","1434"
"766","2026-01-13 11:33:14","5","1","502","3134"
"767","2026-01-13 11:33:14","6","1","1247","1993"
"768","2026-01-13 11:33:14","4","1","355","3027"
"769","2026-01-13 11:33:14","8","1","761","25"
"770","2026-01-13 11:33:14","7","1","2121","3218"
"771","2026-01-13 11:33:14","3","1","2430","1845"
"772","2026-01-13 11:33:14","2","1","1586","2158"
"773","2026-01-13 11:33:14","1","1","313","520"
"774","2026-01-13 11:33:14","2","1","2058","66"
"775","2026-01-13 11:33:14","9","0","391","241"
"776","2026-01-13 11:33:14","7","1","485","735"
"777","2026-01-13 11:33:14","1","1","1169","2476"
"778","2026-01-13 11:33:14","9","1","1455","3090"
"779","2026-01-13 11:33:14","9","1","914","2727"
"780","2026-01-13 11:33:14","2","1","2137","1788"
"781","2026-01-13 11:33:14","8","1","2176","2354"
"782","2026-01-13 11:33:14","1","1","3296","2405"
"783","2026-01-13 11:33:14","5","1","912","834"
"784","2026-01-13 11:33:14","7","1","2390","1267"
"785","2026-01-13 11:33:14","1","0","2597","265"
"786","2026-01-13 11:33:14","9","1","375","1293"
"787","2026-01-13 11:33:14","4","1","1451","2101"
"788","2026-01-13 11:33:14","8","1","533","2601"
"789","2026-01-13 11:33:14","2","1","1884","1763"
"790","2026-01-13 11:33:14","3","1","3065","466"
"791","2026-01-13 11:33:14","4","1","1963","327"
"792","2026-01-13 11:33:14","5","0","1506","950"
"793","2026-01-13 11:33:14","4","0","835","2592"
"794","2026-01-13 11:33:14","7","0","1110","2064"
"795","2026-01-13 11:33:14","4","1","2837","1234"
"796","2026-01-13 11:33:14","7","1","3317","2810"
"797","2026-01-13 11:33:14","7","1","1308","380"
"798","2026-01-13 11:33:14","3","0","3096","2602"
"799","2026-01-13 11:33:14","9","1","2789","1578"
"800","2026-01-13 11:33:14","1","1","2451","312"
"801","2026-01-13 11:33:14","10","1","1227","2489"
"802","2026-01-13 11:33:14","9","1","2124","1573"
"803","2026-01-13 11:33:14","9","1","2567","1277"
"804","2026-01-13 11:33:14","7","1","1832","432"
"805","2026-01-13 11:33:14","7","1","172","1422"
"806","2026-01-13 11:33:14","8","1","430","2687"
"807","2026-01-13 11:33:14","3","1","210","3060"
"808","2026-01-13 11:33:14","1","1","244","1993"
"809","2026-01-13 11:33:14","2","1","3221","2220"
"810","2026-01-13 11:33:14","8","1","1655","28"
"811","2026-01-13 11:33:14","5","1","29","2819"
"812","2026-01-13 11:33:14","2","1","2541","1300"
"813","2026-01-13 11:33:14","4","1","2412","640"
"814","2026-01-13 11:33:14","3","1","1562","808"
"815","2026-01-13 11:33:14","10","1","273","1701"
"816","2026-01-13 11:33:14","9","1","234","1193"
"817","2026-01-13 11:33:14","6","1","1260","1402"
"818","2026-01-13 11:33:14","7","0","3292","677"
"819","2026-01-13 11:33:14","1","1","315","1741"
"820","2026-01-13 11:33:14","6","0","1235","2137"
"821","2026-01-13 11:33:14","6","1","1453","1833"
"822","2026-01-13 11:33:14","1","0","1581","2305"
"823","2026-01-13 11:33:14","2","1","1244","1936"
"824","2026-01-13 11:33:14","9","1","1816","617"
"825","2026-01-13 11:33:14","5","0","2062","1330"
"826","2026-01-13 11:33:14","4","1","214","2777"
"827","2026-01-13 11:33:14","2","1","3026","1476"
"828","2026-01-13 11:33:14","4","1","513","1312"
"829","2026-01-13 11:33:14","2","1","742","229"
"830","2026-01-13 11:33:14","4","1","2800","2264"
"831","2026-01-13 11:33:14","3","1","234","1109"
"832","2026-01-13 11:33:14","8","1","3279","375"
"833","2026-01-13 11:33:14","1","1","2462","1838"
"834","2026-01-13 11:33:14","1","1","2079","3237"
"835","2026-01-13 11:33:14","5","1","280","1327"
"836","2026-01-13 11:33:14","5","1","925","2970"
"837","2026-01-13 11:33:14","5","1","1103","1117"
"838","2026-01-13 11:33:14","8","1","3285","2359"
"839","2026-01-13 11:33:14","8","1","662","2083"
"840","2026-01-13 11:33:14","4","0","844","3210"
"841","2026-01-13 11:33:14","2","0","2547","2208"
"842","2026-01-13 11:33:14","4","1","1676","589"
"843","2026-01-13 11:33:14","6","1","1929","2908"
"844","2026-01-13 11:33:14","9","1","2309","3070"
"845","2026-01-13 11:33:14","8","1","2526","624"
"846","2026-01-13 11:33:14","3","1","2555","1935"
"847","2026-01-13 11:33:14","10","1","1819","3053"
"848","2026-01-13 11:33:14","6","1","14","403"
"849","2026-01-13 11:33:14","3","1","689","814"
"850","2026-01-13 11:33:14","5","1","1795","2962"
"851","2026-01-13 11:33:14","3","1","2967","87"
"852","2026-01-13 11:33:14","10","1","2363","2974"
"853","2026-01-13 11:33:14","4","1","3267","3034"
"854","2026-01-13 11:33:14","4","1","2620","3197"
"855","2026-01-13 11:33:14","8","1","738","624"
"856","2026-01-13 11:33:14","5","0","606","1699"
"857","2026-01-13 11:33:14","5","1","1382","2065"
"858","2026-01-13 11:33:14","1","1","1576","482"
"859","2026-01-13 11:33:14","2","1","1752","1217"
"860","2026-01-13 11:33:14","3","1","3298","1687"
"861","2026-01-13 11:33:14","5","1","2588","13"
"862","2026-01-13 11:33:14","8","0","413","1009"
"863","2026-01-13 11:33:14","6","1","1905","1532"
"864","2026-01-13 11:33:14","3","1","3112","194"
"865","2026-01-13 11:33:14","2","1","2988","2209"
"866","2026-01-13 11:33:14","3","1","2629","1825"
"867","2026-01-13 11:33:14","2","1","3122","184"
"868","2026-01-13 11:33:14","3","1","1324","1703"
"869","2026-01-13 11:33:14","6","1","1099","2655"
"870","2026-01-13 11:33:14","9","1","3017","2648"
"871","2026-01-13 11:33:14","4","1","2409","3059"
"872","2026-01-13 11:33:14","7","1","1684","1545"
"873","2026-01-13 11:33:14","6","1","2293","1946"
"874","2026-01-13 11:33:14","10","0","156","2225"
"875","2026-01-13 11:33:14","5","1","1062","2156"
"876","2026-01-13 11:33:14","5","1","1413","2546"
"877","2026-01-13 11:33:14","5","0","1921","1838"
"878","2026-01-13 11:33:14","5","0","1097","664"
"879","2026-01-13 11:33:14","5","1","660","2187"
"880","2026-01-13 11:33:14","10","1","862","3008"
"881","2026-01-13 11:33:14","7","1","2167","1122"
"882","2026-01-13 11:33:14","7","1","199","1146"
"883","2026-01-13 11:33:14","10","1","2428","2106"
"884","2026-01-13 11:33:14","3","1","3179","2807"
"885","2026-01-13 11:33:14","9","0","234","2262"
"886","2026-01-13 11:33:14","4","0","2779","1801"
"887","2026-01-13 11:33:14","5","1","961","1029"
"888","2026-01-13 11:33:14","9","1","1008","361"
"889","2026-01-13 11:33:14","10","1","1080","281"
"890","2026-01-13 11:33:14","2","1","2060","368"
"891","2026-01-13 11:33:14","1","1","2295","3245"
"892","2026-01-13 11:33:14","3","1","190","18"
"893","2026-01-13 11:33:14","5","1","2524","3301"
"894","2026-01-13 11:33:14","2","1","371","884"
"895","2026-01-13 11:33:14","8","1","2789","2323"
"896","2026-01-13 11:33:14","10","1","3239","1743"
"897","2026-01-13 11:33:14","3","0","1807","3088"
"898","2026-01-13 11:33:14","6","1","772","1360"
"899","2026-01-13 11:33:14","1","1","1588","2913"
"900","2026-01-13 11:33:14","2","1","1947","2256"
"901","2026-01-13 11:33:14","1","1","2516","1276"
"902","2026-01-13 11:33:14","8","1","1836","1513"
"903","2026-01-13 11:33:14","3","0","2562","2236"
"904","2026-01-13 11:33:14","8","1","3286","839"
"905","2026-01-13 11:33:14","10","1","2822","3278"
"906","2026-01-13 11:33:14","8","0","1847","3195"
"907","2026-01-13 11:33:14","2","0","1628","379"
"908","2026-01-13 11:33:14","7","1","1906","1099"
"909","2026-01-13 11:33:14","2","1","1878","2670"
"910","2026-01-13 11:33:14","7","1","3054","213"
"911","2026-01-13 11:33:14","5","0","1966","3226"
